Country,Year,Total Energy Consumption (TWh),Per Capita Energy Use (kWh),Renewable Energy Share (%),Fossil Fuel Dependency (%),Industrial Energy Use (%),Household Energy Use (%),Carbon Emissions (Million Tons),Energy Price Index (USD/kWh),Month,Total Energy Generation (TWh)
UK,2010,6854.04,16906.18,87.67,53.47,28.15,19.55,2550.73,0.05,Jan,6465.15
UK,2010,4373.35,11793.61,66.05,43.59,55.0,38.42,1307.31,0.38,Jul,4566.52
UK,2010,7882.54,1750.1,82.79,48.08,45.11,19.3,2336.71,0.13,Jun,7554.8
UK,2010,9364.42,15800.23,25.12,33.99,26.69,33.63,4517.59,0.45,Mar,8969.49
UK,2010,2654.63,15521.32,24.83,14.34,20.09,34.57,1660.47,0.47,May,2524.71
UK,2010,7885.8,20087.79,39.13,58.1,46.87,29.4,1575.23,0.21,Nov,7737.63
UK,2010,1405.33,16300.59,89.54,74.39,20.18,15.67,1225.28,0.28,Oct,1297.29
UK,2010,5342.67,40250.78,30.86,56.84,54.44,22.76,1181.59,0.09,Sep,5252.15
UK,2011,1595.89,30528.18,83.35,57.73,48.92,38.06,864.13,0.3,Apr,1565.98
UK,2011,5075.06,37925.03,78.61,47.61,31.4,16.78,4180.41,0.11,Aug,5147.56
UK,2011,4632.36,25286.86,42.17,73.28,40.32,15.66,720.99,0.45,Dec,4748.39
UK,2011,7182.0,13963.65,78.29,73.79,27.89,37.96,4521.49,0.16,Feb,6938.29
UK,2011,6332.72,36717.17,63.54,76.97,39.71,35.34,148.05,0.49,Jan,5986.64
UK,2011,3018.44,38234.61,24.29,62.01,33.65,27.0,4391.2,0.41,Jul,2834.01
UK,2011,3861.57,3621.4,35.51,16.42,44.7,26.46,4411.08,0.36,Jun,3588.15
UK,2011,8163.63,32311.22,26.57,33.88,58.98,23.45,4056.05,0.24,Mar,7417.86
UK,2011,7797.99,26818.15,45.74,44.0,47.91,37.92,1953.14,0.37,May,7418.75
UK,2011,5126.07,21842.59,81.54,65.1,21.59,38.07,4645.58,0.12,Nov,4821.26
UK,2011,4444.48,32442.93,61.07,10.01,27.67,11.9,3825.98,0.26,Oct,4644.32
UK,2011,8837.8,43767.68,55.37,48.85,44.84,23.57,1360.18,0.39,Sep,8693.36
UK,2012,4843.78,39978.09,13.95,45.99,33.08,25.09,2764.89,0.48,Apr,4611.72
UK,2012,7537.94,49907.44,37.66,37.57,56.14,14.15,462.96,0.1,Aug,7440.48
UK,2012,4488.53,42764.21,38.04,56.81,33.39,38.45,4295.05,0.17,Dec,4133.4
UK,2012,9981.93,37155.58,52.97,68.41,25.09,21.16,3985.25,0.18,Feb,9648.6
UK,2012,7198.07,4068.9,16.7,76.99,29.02,22.26,2949.02,0.4,Jan,7154.41
UK,2012,5183.87,46774.21,60.03,26.61,28.32,37.79,2971.16,0.35,Jul,5045.64
UK,2012,323.36,4927.69,83.25,62.3,40.08,10.34,1944.71,0.3,Jun,310.51
UK,2012,519.26,44424.59,61.08,26.77,23.94,17.7,684.59,0.46,Mar,544.74
UK,2012,4194.05,33881.0,32.42,36.8,49.89,34.15,462.11,0.3,May,4328.46
UK,2012,487.41,11438.6,16.18,46.75,43.05,23.19,1694.62,0.12,Nov,484.25
UK,2012,5432.83,45442.17,6.9,51.23,49.63,23.23,412.57,0.17,Oct,5353.55
UK,2012,2719.45,36495.42,36.58,47.68,26.18,36.2,3167.79,0.32,Sep,2700.68
UK,2013,4332.19,19364.44,24.2,25.06,51.78,34.59,397.47,0.05,Apr,4029.79
UK,2013,7297.42,15139.71,68.46,60.37,34.02,35.14,2938.0,0.41,Aug,7000.2
UK,2013,866.38,20620.84,13.79,42.19,56.58,24.95,320.92,0.36,Dec,784.87
UK,2013,5820.43,32493.31,72.15,37.64,27.7,31.94,97.18,0.37,Feb,5653.57
UK,2013,3199.52,46828.72,58.31,10.81,39.07,32.96,738.61,0.2,Jan,3140.18
UK,2013,6503.92,26278.32,26.53,75.76,21.77,33.31,1122.87,0.38,Jul,6075.72
UK,2013,4343.07,41687.27,74.47,35.6,30.64,37.88,878.18,0.08,Jun,4536.79
UK,2013,8347.19,19324.12,88.63,15.85,36.61,12.18,2171.56,0.41,Mar,8651.18
UK,2013,4611.56,1985.52,7.01,25.02,42.98,10.72,4336.21,0.07,May,4649.94
UK,2013,1930.48,9482.51,31.2,37.19,35.26,25.3,2812.18,0.34,Nov,1891.89
UK,2013,3866.4,16642.52,61.12,21.59,35.38,25.63,1654.65,0.37,Oct,3984.31
UK,2013,7592.98,48894.23,44.24,73.0,32.81,29.6,4493.26,0.22,Sep,6982.49
UK,2014,4732.14,32743.47,33.34,53.61,37.75,17.33,4838.16,0.07,Apr,4820.05
UK,2014,5044.02,16887.54,60.65,14.88,31.59,21.3,3225.39,0.45,Aug,4634.06
UK,2014,2682.23,27261.84,76.0,16.45,23.33,20.91,1969.06,0.31,Dec,2733.55
UK,2014,6818.41,2797.86,48.99,57.62,48.52,29.71,2279.17,0.22,Feb,6418.61
UK,2014,6134.65,1126.51,26.11,47.9,34.05,10.12,4819.81,0.11,Jan,6328.28
UK,2014,4866.48,46903.29,44.28,46.11,23.26,14.28,4915.0,0.32,Jul,5068.96
UK,2014,4994.88,36811.59,6.2,41.33,33.71,14.93,755.96,0.19,Jun,4606.87
UK,2014,1256.44,10059.8,89.21,37.38,33.83,28.97,3079.9,0.43,Mar,1217.99
UK,2014,4799.02,8053.44,16.36,60.5,21.41,28.77,4993.71,0.42,May,5025.28
UK,2014,2021.54,4535.54,48.6,11.59,26.89,13.11,4739.68,0.05,Oct,1965.97
UK,2014,855.31,3818.45,63.52,71.09,56.58,34.96,1140.57,0.45,Sep,880.57
UK,2015,7581.57,8234.79,21.72,10.32,31.18,31.04,2046.88,0.22,Apr,7492.94
UK,2015,7587.32,16629.42,41.07,56.27,54.42,29.47,4358.26,0.43,Aug,7255.75
UK,2015,5072.71,49879.78,32.19,23.23,50.9,23.49,3959.34,0.4,Dec,4782.89
UK,2015,2730.22,27719.24,73.14,66.2,53.48,15.88,4031.41,0.22,Feb,2540.42
UK,2015,6893.74,14393.35,14.97,52.98,52.49,35.83,1918.34,0.25,Jan,6992.11
UK,2015,2753.16,8651.9,76.9,21.1,23.69,38.03,4504.43,0.46,Jul,2637.48
UK,2015,6044.68,13595.68,48.97,31.45,47.87,13.84,4012.43,0.08,Jun,5903.79
UK,2015,3093.75,25930.38,28.19,23.52,39.96,35.56,3197.64,0.16,Mar,3012.84
UK,2015,9673.46,5297.96,16.21,53.12,40.16,13.42,3097.99,0.39,May,9543.76
UK,2015,3517.55,37858.09,68.28,50.86,55.19,17.31,887.44,0.45,Nov,3622.5
UK,2015,267.24,23304.6,66.29,50.05,51.71,21.19,3464.06,0.33,Oct,279.83
UK,2015,1101.14,18891.69,29.99,29.33,49.99,24.49,4989.16,0.14,Sep,1058.35
UK,2016,2130.43,6807.07,83.14,35.76,32.36,20.15,2665.94,0.1,Apr,2181.83
UK,2016,360.75,31906.83,24.27,65.72,49.25,12.95,3534.16,0.29,Aug,366.05
UK,2016,8211.26,43935.46,67.46,52.43,56.24,28.49,3413.75,0.31,Dec,8096.54
UK,2016,1047.29,14926.86,19.02,34.53,32.72,17.61,3032.73,0.19,Feb,1092.75
UK,2016,716.28,28610.96,41.98,68.96,59.98,33.18,334.19,0.13,Jan,666.19
UK,2016,1145.86,49068.41,18.48,56.01,48.39,26.89,2603.53,0.18,Jul,1050.05
UK,2016,4682.02,2491.92,40.47,69.06,20.07,23.39,2242.11,0.35,Jun,4813.56
UK,2016,563.09,33445.33,34.89,13.23,45.2,36.0,1709.83,0.49,Mar,543.87
UK,2016,6925.18,32276.6,86.47,63.14,59.33,23.03,2251.51,0.23,May,7112.47
UK,2016,4058.6,10962.65,58.88,71.8,23.91,31.75,1143.94,0.16,Nov,4196.44
UK,2016,8516.18,28246.66,16.21,39.62,25.58,15.75,401.6,0.14,Oct,7744.35
UK,2016,3676.11,21825.57,61.5,52.85,43.57,32.36,154.22,0.34,Sep,3795.66
UK,2017,9781.78,49607.54,60.48,52.76,52.09,15.21,3786.61,0.3,Apr,9461.41
UK,2017,2415.29,36070.69,20.79,77.36,31.1,14.19,1272.92,0.17,Aug,2358.69
UK,2017,2892.9,23815.85,7.49,56.74,26.84,12.22,3205.8,0.25,Dec,2875.51
UK,2017,5395.56,41408.95,33.99,24.29,28.84,25.82,984.63,0.15,Feb,5605.76
UK,2017,2164.1,41918.94,40.4,38.27,28.4,11.5,4550.93,0.48,Jan,1953.9
UK,2017,724.44,12821.23,11.76,18.65,42.25,12.09,2834.86,0.14,Jul,703.81
UK,2017,5586.73,1624.35,58.27,67.91,55.26,14.07,1809.22,0.41,Jun,5604.37
UK,2017,4888.14,40025.34,5.06,46.38,51.46,22.57,1373.09,0.13,Mar,4929.23
UK,2017,7736.0,49169.32,86.54,67.51,46.95,18.88,1622.87,0.42,May,7766.01
UK,2017,176.53,6394.13,65.0,78.6,29.29,19.53,4510.04,0.23,Nov,162.44
UK,2017,5418.36,9204.11,71.41,42.12,45.49,38.24,2363.32,0.34,Oct,5119.86
UK,2017,5119.33,10719.52,83.99,33.07,32.63,22.77,3012.55,0.14,Sep,4882.85
UK,2018,9612.77,17378.62,85.45,28.54,51.49,13.73,2652.73,0.16,Apr,9811.42
UK,2018,7122.97,662.42,47.31,22.52,47.28,10.98,50.64,0.37,Aug,6708.51
UK,2018,6771.27,30422.68,45.44,19.45,44.66,20.57,296.48,0.49,Dec,6308.15
UK,2018,5661.8,11927.25,23.89,71.1,54.67,37.59,140.72,0.21,Feb,5908.75
UK,2018,5838.34,48574.66,75.53,12.38,59.11,35.12,1054.57,0.1,Jan,5262.27
UK,2018,8287.07,7678.61,39.8,48.6,41.91,11.02,341.62,0.26,Jul,8698.71
UK,2018,720.94,44686.97,54.66,37.24,33.31,24.19,2955.69,0.08,Jun,722.04
UK,2018,7203.61,29129.32,20.57,25.12,58.75,23.9,394.29,0.27,Mar,7378.44
UK,2018,5491.26,3730.46,79.0,34.13,57.99,21.17,3027.06,0.07,May,5184.81
UK,2018,7607.23,2896.95,26.43,73.61,34.41,38.41,4300.69,0.24,Nov,6862.84
UK,2018,9715.83,20503.75,14.77,40.02,59.05,19.45,2229.82,0.09,Oct,9819.6
UK,2018,3995.14,33209.99,17.51,23.1,34.85,25.33,1633.85,0.32,Sep,4095.5
UK,2019,4240.73,43063.8,60.49,79.44,37.12,26.87,4510.08,0.43,Apr,4287.68
UK,2019,2497.5,19207.74,42.91,70.31,50.79,13.1,4408.44,0.08,Aug,2301.27
UK,2019,4331.57,37947.48,50.66,67.63,22.32,25.73,973.31,0.37,Dec,4387.94
UK,2019,5005.17,22662.78,14.11,45.86,38.1,27.06,739.58,0.44,Feb,5081.94
UK,2019,4013.4,49726.64,37.33,62.46,23.6,10.05,1801.78,0.12,Jan,4008.51
UK,2019,9225.8,30041.58,9.25,44.42,27.97,10.11,2766.42,0.26,Jul,9363.42
UK,2019,8355.69,39120.21,17.49,18.17,45.45,10.33,736.28,0.47,Jun,8580.36
UK,2019,1853.45,43604.86,20.1,21.41,45.11,20.8,3594.57,0.35,Mar,1838.7
UK,2019,8122.98,43582.52,79.97,41.93,25.84,19.37,1745.16,0.14,May,7418.64
UK,2019,670.66,2571.47,15.55,21.27,57.62,22.22,1106.62,0.28,Nov,652.65
UK,2019,2512.24,14945.96,83.6,41.36,42.39,31.03,2325.77,0.24,Oct,2290.28
UK,2019,9043.08,17675.97,44.41,19.65,46.01,24.58,4634.27,0.14,Sep,8691.59
UK,2020,1918.25,12548.92,10.87,45.7,34.16,23.96,4857.08,0.3,Apr,1843.56
UK,2020,3152.98,14044.29,89.89,67.54,46.02,37.23,4069.85,0.17,Aug,2868.9
UK,2020,9939.73,18169.1,48.79,15.56,51.95,23.02,1173.31,0.36,Dec,9465.83
UK,2020,9833.31,26141.22,49.66,58.67,32.91,30.75,4697.68,0.48,Feb,9013.7
UK,2020,7525.83,23138.68,88.03,11.92,58.61,17.32,3425.09,0.25,Jan,7685.64
UK,2020,3527.23,36448.17,14.17,58.81,23.84,25.63,342.2,0.27,Jul,3675.91
UK,2020,8970.96,44264.83,70.43,20.97,44.88,38.7,3140.32,0.12,Jun,8171.18
UK,2020,7237.23,36813.46,83.26,23.3,35.47,29.06,3099.03,0.44,Mar,7550.37
UK,2020,4501.6,13800.98,48.95,62.34,32.48,15.38,1277.66,0.22,May,4404.3
UK,2020,9971.78,18377.59,32.56,25.37,57.06,19.95,3215.71,0.33,Nov,9422.68
UK,2020,6635.18,48167.14,62.36,62.84,45.32,12.75,365.72,0.35,Oct,6048.16
UK,2020,7510.73,11281.92,30.22,79.89,30.35,37.93,4501.14,0.44,Sep,7323.67
UK,2021,5798.21,5864.55,44.19,54.91,42.63,20.84,1936.14,0.44,Apr,5909.4
UK,2021,9350.32,46376.77,70.84,11.76,39.89,32.13,4958.76,0.39,Aug,9407.01
UK,2021,4982.64,6152.1,48.12,23.57,22.35,18.0,1736.67,0.18,Dec,4521.91
UK,2021,3655.19,12486.16,31.34,32.81,37.81,31.43,2795.88,0.48,Feb,3329.64
UK,2021,1959.3,45859.39,33.85,56.15,58.78,18.25,4668.87,0.25,Jan,1881.77
UK,2021,7357.01,3975.69,63.69,73.23,32.85,29.98,4063.92,0.21,Jul,6947.18
UK,2021,7716.85,12581.96,41.99,17.8,43.88,24.02,2969.38,0.25,Jun,7214.16
UK,2021,9566.97,42069.31,76.65,57.02,56.54,33.01,4310.41,0.19,Mar,9013.53
UK,2021,2928.02,22022.76,39.65,34.51,27.11,29.33,603.89,0.45,May,2988.11
UK,2021,5193.75,10537.98,37.54,24.23,23.48,30.38,3759.56,0.4,Nov,5398.3
UK,2021,8519.48,9160.8,18.74,24.61,32.31,24.79,2396.87,0.34,Oct,8185.22
UK,2021,8091.08,14520.83,31.39,79.21,50.96,32.54,2670.6,0.26,Sep,8381.68
UK,2022,3967.96,38497.15,88.25,72.51,54.04,10.72,3348.78,0.39,Apr,3762.52
UK,2022,7768.15,8980.13,72.19,28.1,21.31,27.66,2778.69,0.32,Aug,7546.49
UK,2022,6281.49,11278.07,24.31,74.22,43.53,32.46,4053.94,0.46,Dec,5866.31
UK,2022,7938.16,30548.1,5.09,70.18,54.93,11.28,4050.66,0.49,Feb,7906.97
UK,2022,5950.77,28056.18,21.86,34.18,26.26,34.13,422.71,0.44,Jan,6229.55
UK,2022,7337.56,49299.1,58.51,47.02,32.03,29.18,1017.23,0.31,Jul,7268.03
UK,2022,3760.55,26634.59,63.96,49.16,36.04,32.32,3264.39,0.19,Jun,3586.33
UK,2022,792.45,4418.77,89.7,18.93,40.88,24.38,2249.74,0.11,Mar,790.21
UK,2022,5187.66,19466.08,72.79,49.47,54.2,36.07,2037.34,0.14,May,4764.54
UK,2022,2652.86,11450.32,76.2,47.37,39.14,19.18,2231.23,0.21,Nov,2741.2
UK,2022,9060.83,47311.85,51.79,60.8,38.88,26.42,417.55,0.29,Oct,8838.5
UK,2022,5279.6,49460.27,78.38,50.1,39.71,13.82,4490.08,0.26,Sep,5107.5
UK,2023,1279.65,37853.02,70.72,65.12,41.43,24.59,1944.19,0.23,Apr,1264.14
UK,2023,1040.53,47003.4,49.15,52.54,37.95,31.5,2282.58,0.41,Aug,1033.99
UK,2023,4393.9,30688.92,49.83,48.96,51.79,27.06,3074.2,0.24,Feb,4001.82
UK,2023,8045.01,40788.22,64.61,34.64,36.81,14.59,3555.37,0.24,Jan,8064.26
UK,2023,7771.01,22278.18,49.61,66.28,45.48,35.0,209.82,0.37,Jun,7275.92
UK,2023,2758.23,21496.86,55.14,75.84,50.34,11.89,1835.75,0.07,Mar,2777.79
UK,2023,9599.58,40200.62,7.58,42.46,23.3,12.79,1072.33,0.29,May,9824.02
UK,2023,9156.67,35310.08,6.03,46.29,20.59,17.71,832.91,0.3,Nov,9345.24
UK,2023,8955.76,40535.65,63.99,53.82,26.61,22.75,2868.16,0.38,Oct,8802.39
UK,2023,1993.8,26360.35,28.68,58.73,35.46,27.28,2029.17,0.18,Sep,1949.99
UK,2024,2463.51,4058.82,12.05,71.07,58.32,12.22,1921.76,0.32,Apr,2269.96
UK,2024,8823.58,4367.49,19.78,59.03,52.43,22.18,4150.26,0.23,Aug,8967.42
UK,2024,3778.57,1964.42,62.77,72.37,42.11,12.76,2296.35,0.31,Dec,3554.54
UK,2024,897.11,45814.84,17.69,16.27,51.2,14.61,652.83,0.39,Jan,874.24
UK,2024,8701.82,48596.7,54.19,21.58,29.59,29.02,2661.14,0.17,Jul,8202.69
UK,2024,4585.94,2285.06,45.93,26.34,43.76,23.54,1014.48,0.13,Jun,4219.41
UK,2024,463.61,42432.1,76.79,15.98,55.48,20.68,4507.9,0.31,Mar,461.03
UK,2024,6516.37,27323.83,71.3,29.46,36.43,38.48,986.28,0.27,May,5917.84
UK,2024,727.68,11722.51,15.97,70.29,31.01,34.58,492.37,0.43,Nov,736.63
UK,2024,3613.93,35445.8,14.93,16.63,34.36,34.07,4211.86,0.27,Oct,3424.7
UK,2024,9764.69,3512.53,64.45,42.58,55.87,30.75,2896.13,0.28,Sep,8788.42
USA,2000,7807.96,45311.6,40.76,32.4,23.52,26.2,3986.31,0.14,Apr,7625.8
USA,2000,1596.5,12868.31,81.04,48.9,37.83,22.05,1586.43,0.39,Aug,1448.07
USA,2000,7225.89,3084.13,84.43,16.33,58.72,25.5,3788.74,0.3,Dec,6802.64
USA,2000,1661.43,24014.37,39.43,30.5,22.34,34.34,1928.33,0.05,Feb,1671.48
USA,2000,6738.74,721.73,57.24,57.64,28.07,11.39,2402.89,0.28,Jan,6128.23
USA,2000,5890.62,40408.25,42.56,47.93,21.08,30.63,4437.49,0.39,Jul,6043.19
USA,2000,315.89,44875.98,54.83,47.12,56.05,29.86,3700.5,0.36,Jun,284.48
USA,2000,7250.93,39065.02,86.28,34.98,44.45,25.46,1719.22,0.34,Mar,6794.29
USA,2000,6182.77,47727.32,46.27,73.01,30.76,18.51,1558.54,0.46,May,6251.62
USA,2000,8992.56,29880.73,67.25,45.69,36.49,22.34,3554.1,0.13,Nov,8519.92
USA,2000,2467.85,19641.28,89.51,53.7,54.06,21.08,2250.17,0.38,Oct,2258.78
USA,2000,2260.65,25202.55,66.78,71.78,32.0,28.96,764.96,0.12,Sep,2156.74
USA,2001,802.79,3337.0,37.33,56.48,52.69,33.87,3640.03,0.44,Apr,755.07
USA,2001,1057.23,44922.42,86.91,51.89,24.51,21.3,3817.94,0.2,Aug,1085.15
USA,2001,7877.46,13243.38,49.36,72.91,54.41,20.16,4847.17,0.33,Dec,7459.97
USA,2001,5353.81,2074.46,13.29,67.27,49.29,29.93,313.91,0.12,Feb,5452.0
USA,2001,425.07,47845.81,83.5,76.43,43.31,19.74,2898.14,0.24,Jan,439.43
USA,2001,313.74,4961.68,26.26,62.23,34.07,22.74,4890.97,0.47,Jul,302.78
USA,2001,7104.63,27050.87,79.76,19.54,23.52,14.79,4042.0,0.19,Jun,7363.89
USA,2001,7732.97,19036.56,69.95,73.14,42.98,24.75,3764.37,0.4,Mar,7397.34
USA,2001,3663.62,19603.46,18.31,75.65,36.56,25.4,3522.88,0.47,May,3827.06
USA,2001,7342.1,43162.27,36.63,49.83,55.7,37.29,300.17,0.39,Nov,6706.23
USA,2001,8850.47,32446.8,86.03,68.33,36.9,21.59,4873.87,0.35,Oct,8877.49
USA,2001,2976.04,17115.11,29.92,26.49,39.89,10.21,4529.6,0.44,Sep,2898.88
USA,2002,4205.43,49164.76,24.62,37.78,23.46,29.96,777.14,0.41,Apr,4029.42
USA,2002,2417.22,14702.78,85.47,29.94,45.38,29.91,264.63,0.28,Aug,2404.91
USA,2002,9480.48,35065.2,11.46,76.47,51.96,22.1,3316.83,0.13,Dec,9533.37
USA,2002,9288.51,45523.0,24.95,56.99,53.44,31.74,1949.89,0.21,Feb,8365.74
USA,2002,1583.18,48630.76,27.11,75.05,31.81,11.65,1773.25,0.42,Jan,1464.51
USA,2002,4810.36,28398.44,52.21,12.42,26.92,11.59,2436.4,0.49,Jul,4843.83
USA,2002,3613.69,14766.05,89.94,55.52,56.78,36.86,1870.03,0.15,Jun,3613.54
USA,2002,2785.09,49733.27,49.86,73.27,29.19,12.45,1294.56,0.39,Mar,2910.16
USA,2002,8969.08,38605.9,68.25,26.04,35.4,27.53,3730.23,0.35,May,9096.04
USA,2002,4770.49,47664.85,20.14,21.94,37.02,17.6,4473.44,0.48,Nov,4973.79
USA,2002,5797.21,26220.55,84.44,78.04,23.98,27.28,4431.07,0.32,Oct,5828.41
USA,2002,880.19,2722.56,51.68,55.37,32.44,15.8,3081.51,0.35,Sep,831.52
USA,2003,3826.07,8742.93,31.39,49.66,39.45,14.99,3933.2,0.47,Apr,3503.93
USA,2003,3233.1,45145.75,85.01,74.69,53.75,18.18,1950.76,0.1,Aug,3288.95
USA,2003,4288.82,2204.58,37.52,77.99,29.6,17.39,1664.65,0.35,Dec,4274.33
USA,2003,9508.8,3454.31,73.16,18.87,48.69,23.47,3927.83,0.11,Feb,8626.65
USA,2003,3349.2,11836.78,65.77,66.34,23.07,18.7,3265.41,0.21,Jan,3195.16
USA,2003,7037.25,29978.21,20.88,34.02,51.58,32.05,435.52,0.44,Jul,7343.51
USA,2003,4771.25,22818.27,46.58,63.94,24.54,19.15,2552.83,0.14,Jun,4652.26
USA,2003,8324.85,13333.41,48.26,45.21,52.54,33.91,1682.55,0.48,Mar,8032.73
USA,2003,6593.89,46901.26,40.49,33.14,54.48,30.6,2627.59,0.21,May,6387.2
USA,2003,6153.2,2476.35,37.46,17.48,49.48,32.0,2686.88,0.33,Nov,5730.67
USA,2003,7292.01,11604.03,42.99,41.3,51.1,17.37,2654.24,0.1,Oct,6966.1
USA,2003,8757.0,29185.32,74.86,20.07,58.82,33.64,4270.18,0.18,Sep,8367.07
USA,2004,410.86,24362.8,75.69,23.6,20.5,36.54,1828.08,0.3,Apr,373.0
USA,2004,8903.35,37179.17,66.8,77.86,33.49,10.03,2370.64,0.11,Aug,9038.1
USA,2004,3500.1,985.13,50.56,34.97,48.35,22.73,1626.56,0.33,Dec,3368.76
USA,2004,3489.58,5364.13,12.99,45.87,36.64,35.62,2603.92,0.42,Feb,3570.98
USA,2004,266.65,16865.35,32.61,53.97,21.22,17.59,2450.06,0.32,Jan,274.0
USA,2004,7811.04,23058.74,47.53,21.59,28.2,21.5,2239.04,0.13,Jul,7278.32
USA,2004,9328.09,44343.5,16.59,54.07,57.72,15.02,3224.65,0.2,Jun,9315.06
USA,2004,6292.42,17040.81,21.75,31.19,58.31,15.6,1580.92,0.5,Mar,6108.95
USA,2004,9120.24,28264.92,55.19,52.49,59.28,35.1,659.28,0.49,May,9412.3
USA,2004,7874.42,13044.68,42.77,53.36,30.92,35.13,1128.5,0.15,Nov,7341.8
USA,2004,7116.17,47544.16,55.43,60.93,35.99,36.13,787.34,0.22,Oct,7128.07
USA,2004,9150.67,33277.19,10.29,25.12,40.37,12.79,1758.46,0.1,Sep,9069.8
USA,2005,8196.95,5442.96,45.46,68.54,37.61,15.29,2434.62,0.42,Apr,7740.34
USA,2005,6141.46,39185.4,38.44,58.99,24.9,32.74,894.98,0.36,Aug,5653.15
USA,2005,7803.09,21687.54,7.28,69.53,42.72,33.09,4550.42,0.45,Dec,7785.5
USA,2005,1417.56,35961.79,34.82,31.33,48.32,37.2,1080.13,0.4,Feb,1432.85
USA,2005,4389.86,5866.78,60.37,75.04,22.73,27.53,2095.54,0.27,Jan,4158.71
USA,2005,8018.92,9400.87,68.06,17.91,23.52,10.79,531.1,0.12,Jul,7992.66
USA,2005,475.7,44284.31,62.46,26.69,55.55,22.33,4264.05,0.17,Jun,456.32
USA,2005,3519.92,22891.07,13.32,20.22,48.57,23.15,1995.63,0.46,Mar,3544.49
USA,2005,3845.7,30627.0,27.16,78.58,59.24,28.04,1634.12,0.23,May,3576.05
USA,2005,2008.24,43952.05,52.84,22.33,42.22,28.02,1277.52,0.44,Nov,2075.58
USA,2005,3182.63,34929.61,40.57,51.45,31.89,30.76,4584.14,0.44,Oct,3001.57
USA,2005,4471.04,20997.75,75.4,15.01,47.51,16.61,2809.86,0.29,Sep,4270.59
USA,2006,827.1,48827.49,27.45,47.74,23.26,21.87,4509.76,0.41,Apr,751.6
USA,2006,260.23,18942.55,68.54,74.04,36.14,34.56,4840.74,0.13,Aug,238.56
USA,2006,9261.97,9144.62,69.0,62.57,22.55,27.14,4234.31,0.16,Dec,9052.46
USA,2006,4737.25,6719.23,72.15,62.7,52.94,23.44,2134.66,0.24,Feb,4453.67
USA,2006,544.19,27209.94,45.92,65.96,43.08,35.36,1088.01,0.1,Jan,557.97
USA,2006,3708.56,42963.87,57.01,32.85,35.23,37.27,1045.78,0.15,Jul,3345.88
USA,2006,113.07,5587.89,26.02,35.73,54.21,11.89,2797.93,0.46,Jun,108.19
USA,2006,451.15,12916.57,26.97,26.49,54.56,17.9,2784.34,0.3,Mar,428.86
USA,2006,4871.25,25450.24,82.05,70.27,34.21,20.44,2255.99,0.47,May,4398.25
USA,2006,9409.45,41663.53,36.86,76.7,54.36,36.3,1640.3,0.41,Nov,8644.04
USA,2006,713.51,43750.81,59.95,54.34,20.33,22.68,502.98,0.22,Oct,686.43
USA,2006,3455.19,11694.27,78.39,69.63,28.09,35.27,1419.84,0.28,Sep,3365.11
USA,2007,5016.58,7780.76,39.69,55.99,47.83,29.94,1603.94,0.34,Apr,4819.14
USA,2007,6462.67,17578.97,85.33,17.58,33.28,13.78,854.58,0.15,Aug,6331.09
USA,2007,5804.24,9208.19,76.5,59.75,29.5,26.57,936.78,0.47,Dec,5741.96
USA,2007,7486.89,11558.53,36.79,35.53,30.15,26.04,3528.34,0.46,Feb,6749.35
USA,2007,3993.14,6667.93,7.62,17.01,21.09,27.28,2916.21,0.35,Jan,3871.81
USA,2007,8701.62,34822.42,18.4,55.08,37.53,15.64,4649.26,0.47,Jul,9089.06
USA,2007,5430.91,22074.13,38.12,20.89,52.48,11.37,4682.01,0.44,Jun,5310.64
USA,2007,8822.83,47488.18,30.44,43.48,49.65,31.61,3741.15,0.12,Mar,8837.22
USA,2007,5697.31,40738.58,18.11,73.13,32.25,28.19,3896.36,0.28,May,5394.1
USA,2007,5954.93,44889.71,61.76,15.81,40.58,29.7,3314.16,0.4,Nov,6050.8
USA,2007,8392.24,45688.73,71.78,14.6,30.09,19.68,824.31,0.3,Oct,8526.0
USA,2007,6114.04,3938.62,24.41,67.92,39.75,12.32,4310.86,0.44,Sep,5980.72
USA,2008,4002.95,30397.39,34.47,73.24,24.16,17.44,1992.14,0.13,Apr,4188.7
USA,2008,5522.39,6470.14,33.21,18.36,34.63,39.21,2726.55,0.13,Aug,5074.15
USA,2008,9378.89,37431.02,16.47,59.84,20.43,11.03,1090.69,0.42,Dec,8464.84
USA,2008,2263.63,10849.67,81.64,31.29,56.26,27.17,2716.37,0.39,Feb,2298.77
USA,2008,9176.55,41525.19,66.33,38.84,42.94,17.89,3937.02,0.11,Jan,9369.93
USA,2008,8911.07,38434.22,33.54,47.33,41.14,27.51,3900.45,0.21,Jul,8180.64
USA,2008,5601.47,39589.88,64.75,38.61,59.71,27.54,4165.67,0.16,Jun,5264.47
USA,2008,3898.85,35506.7,64.85,10.57,34.7,27.39,1363.51,0.26,Mar,3519.23
USA,2008,5321.62,6525.86,43.09,37.22,32.41,14.31,4102.59,0.43,May,5023.59
USA,2008,105.49,15888.07,47.87,77.24,36.39,17.15,3710.16,0.28,Nov,107.17
USA,2008,3992.9,14813.67,24.77,13.69,37.98,36.25,2920.51,0.3,Oct,3903.83
USA,2008,780.83,16531.55,75.59,26.74,58.33,39.11,3313.03,0.45,Sep,743.52
